时间(s),输入信号(%),动态响应温度(℃)
1109,44.83491809503169,404.4259918937147
1110,44.709949126125984,404.4320346602743
1111,44.66079539289312,404.46371824831186
1112,44.656371869406094,404.5107446257484
1113,44.66008631111624,404.5637769511863
1114,44.64316799524537,404.6132409938835
1115,44.58846278402604,404.6472606450891
1116,44.50325063028014,404.6581437711309
1117,44.42237116559784,404.6488292351939
1118,44.38112820947799,404.62859228608727
1119,44.3905643256037,404.60746772976233
1120,44.442967088054296,404.59568939134164
1121,44.52612029949989,404.5972806346732
1122,44.620581869485164,404.6014923512136
1123,44.695877321631734,404.59062843650935
1124,44.72440548184146,404.55551196179306
1125,44.69994031340737,404.49734339443074
1126,44.63939274369827,404.42486138616175
1127,44.57091916617722,404.35554535035675
1128,44.52310726404872,404.30904324232955
1129,44.506684710755835,404.2949527874821
1130,44.496709553318496,404.3090041680795
1131,44.45431755112831,404.34041912657614
1132,44.373266599100305,404.3795402351201
1133,44.28875397741925,404.4165044120184
1134,44.24462283741424,404.4404054617695
1135,44.263244082841375,404.4471452464893
1136,44.34080013298082,404.4422386701717
1137,44.46915985244446,404.4307915922885
1138,44.646153867752666,404.41275340808784
1139,44.84959922265779,404.39119313143755
1140,45.03569386101555,404.37450207662835
1141,45.174471773732904,404.3674412397054
1142,45.25644466142089,404.3690915872458
1143,45.27890061099078,404.38037168071634
1144,45.25655438378614,404.40498603271544
1145,45.225779135493404,404.44287663994834
1146,45.2124015433705,404.48948902354914
1147,45.21901221100561,404.54003092929804
1148,45.249080260838426,404.5895853818147
1149,45.30296089712344,404.6317113055233
1150,45.35938360579804,404.65943103556936
1151,45.391240231655814,404.66661691199255
1152,45.392085971896925,404.65131702641645
1153,45.386043667898576,404.6194860329059
1154,45.400232863645144,404.58184323860223
1155,45.41304591495156,404.54578751190013
1156,45.35725969527656,404.51408505835525
1157,45.179607947057065,404.4903574481399
1158,44.88149460765502,404.47891291145993
1159,44.53463028033312,404.4800549412326
1160,44.26510342852885,404.49062257353006
1161,44.17280345155781,404.5069744564911
1162,44.258897099397494,404.52647151567436
1163,44.44886204622639,404.54986888078776
1164,44.65669003679272,404.5811725982029
1165,44.813433249308446,404.621023451598
1166,44.88187872769152,404.66159364031296
1167,44.86986511236262,404.6919193945259
1168,44.80791631398201,404.70646873334266
1169,44.712636457132916,404.7052114448497
1170,44.58256624770521,404.6892072897558
1171,44.42393487879357,404.6589362183722
1172,44.277281989274336,404.61350060244524
1173,44.19291659664442,404.55197775371226
1174,44.157689116546464,404.4787810740193
1175,44.08846863157859,404.4072861957797
1176,43.9278099201093,404.3561715147468
1177,43.706490835368285,404.3393451122014
1178,43.49697180260217,404.3576207984551
1179,43.35412803352195,404.39921227390835
1180,43.30848851417391,404.4452784952751
1181,43.37175643444541,404.47567989354746
1182,43.538928616285396,404.4757609460847
1183,43.784916041223454,404.44266065314133
1184,44.062790265657185,404.38558754669805
1185,44.33809152969319,404.3170458073831
1186,44.61923731126136,404.24665924186047
1187,44.928668590116004,404.18665839868964
1188,45.25705735037642,404.1513442881662
1189,45.55579281646585,404.14484299939227
1190,45.75490355833676,404.1592849063986
1191,45.77803086672955,404.1848580874134
1192,45.57331609402819,404.2156065784375
1193,45.15882824113223,404.2500979329294
1194,44.63127188213073,404.2886597788016
1195,44.12501090389874,404.3276545111533
1196,43.75062170280033,404.35921452454085
1197,43.559515412635896,404.37728047474167
1198,43.56273484379969,404.37895205752284
1199,43.755116896786056,404.3597739337584
1200,44.10613979602989,404.31519624839683
1201,44.549356866776,404.2478691464556
1202,44.991629563992035,404.168633570022
1203,45.33895071167288,404.0923434344812
1204,45.53120691176153,404.03508440869
1205,45.56220011380878,404.00996671630907
1206,45.471669973809824,404.0200158005587
1207,45.32509051681276,404.0571692531271
1208,45.193312865910585,404.10936976414627
1209,45.129572390649855,404.1657110967432
1210,45.142219192102566,404.2179275475568
1211,45.17888672107288,404.262252176467
1212,45.16199761446005,404.30097681117326
1213,45.06302456946253,404.33946617665885
1214,44.93312184355359,404.3786815984176
1215,44.85752571185821,404.4129984964586
1216,44.88802464932721,404.4362304323031
1217,45.017067187656615,404.4474199297284
1218,45.199720614342674,404.45139163120456
1219,45.3825340199321,404.4536614607322
1220,45.507670683620965,404.4549694287916
1221,45.517889319200755,404.4523538941851
1222,45.40509927341952,404.44196197572467
1223,45.23676230629037,404.419829664327
1224,45.09444112222906,404.38463859126756
1225,45.02201963715019,404.3390267617702
1226,45.03747363742265,404.28798250272354
1227,45.13439629444454,404.2374640381792
1228,45.26918166413613,404.193490792112
1229,45.37866505655989,404.16500639944326
1230,45.41756488698371,404.1653124940676
1231,45.38369524346233,404.2040150222699
1232,45.3119081670253,404.27742433037935
1233,45.241108041690445,404.36820905762943
1234,45.18566778405713,404.4552413813065
1235,45.1346091933457,404.5235028711335
1236,45.07549339662275,404.5648919600553
1237,45.01854062459225,404.5761611899589
1238,44.98901809602205,404.55976278881144
1239,44.999702042329275,404.52166578961254
1240,45.03913829447514,404.4663083999502
1241,45.08068350252064,404.39712175308483
1242,45.09841138759678,404.3222027353221
1243,45.07469463057435,404.25675048681563
1244,45.00968034912694,404.21696021949214
1245,44.932789453310185,404.20934934473655
1246,44.88222227605092,404.2275386660379
1247,44.8719042154886,404.2596526027588
1248,44.893619292684384,404.2960207335565
1249,44.944853153248125,404.3311189546586
1250,45.04249653959567,404.3622335550184
1251,45.206066083405105,404.3899878650305
1252,45.433332154219805,404.42018202191207
1253,45.68957720625621,404.4592587764207
1254,45.91188520297627,404.50578156117865
1255,46.037458377774556,404.54818569467835
1256,46.04231819904073,404.57250152915975
1257,45.95095983204584,404.57234948836293
1258,45.8187523949862,404.548602915168
1259,45.70494909274412,404.505838873614
1260,45.63562976147762,404.4553563366785
1261,45.58686978382945,404.411093053993
1262,45.512736309826785,404.37882785327366
1263,45.38157736900392,404.35832429910226
1264,45.18353001109256,404.3527866042715
1265,44.919621656674515,404.3672267848673
1266,44.606967887862425,404.40078020991695
1267,44.301433505514616,404.4460044059252
1268,44.0838339276833,404.49479837405886
1269,43.991987805297796,404.54243419894055
1270,43.978080683682784,404.5852244494737
1271,43.95779500553741,404.61724920210906
1272,43.89465676453154,404.6308921347925
1273,43.81890136216931,404.61978706213426
1274,43.77826262399229,404.58293505238913
1275,43.800636573704566,404.5270447668388
1276,43.894107838507836,404.4642989023469
1277,44.04501249640682,404.40781248141366
1278,44.22097530736628,404.3662635935258
1279,44.393462135775074,404.3395462349868
1280,44.54982614781367,404.32141533403114
1281,44.69540079515919,404.3089597328363
1282,44.851642204361625,404.3064309941161
1283,45.02868269822275,404.3169475375187
1284,45.19658858273133,404.3363483217519
1285,45.30161408352569,404.359400741945
1286,45.30424674455042,404.387120296079
1287,45.19942056279722,404.4232181956376
1288,45.0244145341336,404.4653529379054
1289,44.8495343811864,404.50475773041995
1290,44.739388731252255,404.53244229926423
1291,44.713524116748665,404.54314103286976
1292,44.75015643754983,404.5376775884792
1293,44.818622261756246,404.52281306717737
1294,44.89337919365232,404.5072779546694
1295,44.95562615773999,404.498330582119
1296,44.99372278364129,404.49995596268667
1297,44.99395442254824,404.51082599913593
1298,44.95237199081249,404.52356815348054
1299,44.8992134963095,404.52952171012504
1300,44.867986225016764,404.52555395783077
1301,44.849932841519546,404.5127612455444
1302,44.81640611794039,404.4897979615468
1303,44.757682313065246,404.45342077537794
1304,44.67721755074776,404.40625802027296
1305,44.57134940019358,404.35936172924403
1306,44.43576805246292,404.3248816481391
1307,44.289508647185215,404.3092988756
1308,44.17065092127884,404.31269685977986
1309,44.10585482104995,404.3292913700205
1310,44.09711764776824,404.3503155099232
1311,44.138630975398556,404.3684275964264
1312,44.23961520377668,404.37733716094834
1313,44.41883783464152,404.37134883321795
1314,44.67767039123936,404.3496617141699
1315,44.978765348141614,404.3170890107858
1316,45.24296443269544,404.27802984387796
1317,45.3873928504739,404.2339789726425
1318,45.37640711284236,404.1892077285788
1319,45.227621093811265,404.15362531577443
1320,44.99678387301918,404.1350340969032
1321,44.76319383343617,404.1308112595494
1322,44.59130985106293,404.131103157853
1323,44.495384103404085,404.12964308432765
1324,44.44737263708918,404.1289553996569
1325,44.41541964672708,404.13493980814343
1326,44.39458408456922,404.14806055878324
1327,44.3949010632177,404.1635939066079
1328,44.407892883318496,404.1826626891803
1329,44.4103843437587,404.2145022512451
1330,44.38725659855944,404.2606958074014
1331,44.33381053457057,404.30673874194537
1332,44.26530898803401,404.3374510724393
1333,44.23090967808823,404.35198732034974
1334,44.28559326206932,404.3594478101775
1335,44.4276868954782,404.36930006648913
1336,44.582287740494685,404.38633964323617
1337,44.67256369696132,404.4076932307996
1338,44.685196980305044,404.4247437023985
1339,44.64556946487461,404.430493872548
1340,44.5715100803667,404.4256189689832
1341,44.4827612885684,404.41562330827225
1342,44.41581958515454,404.4055633037996
1343,44.39877776307194,404.4014236276082
1344,44.43633437602493,404.40872091906306
1345,44.521573779840516,404.4258244633048
1346,44.63552374382207,404.4436021254362
1347,44.74646111560076,404.45221056275307
1348,44.83848154213802,404.4477970882616
1349,44.93276045644604,404.4350192558264
1350,45.06307910922752,404.42321989207323
1351,45.23967745796579,404.4172272269885
1352,45.438032228085746,404.41140727555586
1353,45.612107119591386,404.396040414743
1354,45.722453178297826,404.36974339474443
1355,45.75602694571135,404.3411175726528
1356,45.72573638795723,404.3187581632738
1357,45.656769930873374,404.3047259397069
1358,45.568304866290326,404.29683814086474
1359,45.47125489476774,404.29468496028574
1360,45.382101539992334,404.3037093754576
1361,45.32868037988934,404.3313640479936
1362,45.345674535630806,404.3779081844444
1363,45.45580751519707,404.4330321149901
1364,45.64060827074079,404.4817879741157
1365,45.834961620780064,404.5140362605234
1366,45.95026361810215,404.5305935471281
1367,45.912968748854716,404.54027067356697
1368,45.70722215732954,404.550315000701
1369,45.37874582841713,404.56008424841576
1370,44.997808648863206,404.5629220897152
1371,44.640357190057365,404.5537847621044
1372,44.39020408233546,404.5335201675167
1373,44.31517298251952,404.505448199134
1374,44.42644959034026,404.47233766329435
1375,44.6680607581665,404.4378245539252
1376,44.94277144719221,404.40650433007295
1377,45.15854832946626,404.38208229041015
1378,45.271624001049574,404.3691959783878
1379,45.288924726711876,404.3736688618566
1380,45.23770955015812,404.3953897940469
1381,45.14184033231417,404.42426047663827
1382,45.01863124936012,404.4464253189965
1383,44.88647701826945,404.4528527446104
1384,44.77021519616593,404.4416319939909
1385,44.70255518433825,404.4165754304451
1386,44.71027586692391,404.38644241681476
1387,44.78616410591879,404.3617436703019
1388,44.89347616758943,404.35065133170093
1389,45.0087887342573,404.3575516533893
1390,45.13114021099603,404.37963744956744
1391,45.24266787898221,404.405754355614
1392,45.29696556926556,404.4266407583752
1393,45.25547641877598,404.44331927997104
1394,45.11632157137279,404.46068906575226
1395,44.910753347845116,404.4789573135772
1396,44.68877324257264,404.4929823916033
1397,44.506515458025206,404.4945024694318
1398,44.400495895385234,404.47569189221804
1399,44.36228578076812,404.43658330473977
1400,44.359436769972746,404.3907416194496
1401,44.37882437697511,404.3572758279604
1402,44.42371318496804,404.3447110075243
1403,44.483871298479585,404.348537456218
1404,44.537886516230046,404.3620477673522
1405,44.57592099299132,404.38203942226716
1406,44.60778548282079,404.4063025400541
1407,44.65153806398902,404.4336401969584
1408,44.713756095889764,404.46708591506496
1409,44.78592295687746,404.50951524563516
1410,44.86486010669431,404.55626895150436
1411,44.96391042808666,404.59715397643146
1412,45.09902171310384,404.6233600346508
1413,45.26730469197623,404.6307628867002
1414,45.42518802763709,404.61866011575705
1415,45.48934181635635,404.5879025979133
1416,45.38949256891968,404.5426246898466
1417,45.131516558293235,404.491515045498
1418,44.796421991598166,404.44373189722955
1419,44.48450269614766,404.4031794972176
1420,44.27094473577524,404.3678571455252
1421,44.1896695212943,404.33632963514884
1422,44.23483306447513,404.31265530661364
1423,44.381341960384006,404.30213965840886
1424,44.59781198738377,404.3049924913359
1425,44.830745405597284,404.3174320012436
1426,45.00685908757773,404.3387221346616
1427,45.07334941252211,404.3732095452084
1428,45.01845785114176,404.4231384460282
1429,44.87147666085766,404.4820377911928
1430,44.710234220499416,404.53479329533843
1431,44.62954383281843,404.56428790174056
1432,44.67588425080112,404.5628734856812
1433,44.824646495008444,404.53713882380947
1434,45.00898993722041,404.4989152541583
1435,45.16402810059466,404.4553112034723
1436,45.253913632321044,404.4102758790081
1437,45.26736623843601,404.3708489577455
1438,45.21483343434419,404.3476039968001
1439,45.134870956423484,404.34808240360184
1440,45.07647911101749,404.3682508521552
1441,45.08317426005194,404.3946654301422
1442,45.18846824262634,404.4176417970934
1443,45.380493678762996,404.4353152616763
1444,45.58692293698026,404.4468135050829
1445,45.73403371527019,404.4514583192796
1446,45.79408407789612,404.45041541203295
1447,45.75647628749088,404.4426338683103
1448,45.59889504898111,404.42564464975356
1449,45.31914684628828,404.40219856870317
1450,44.969016088413156,404.38016986437384
1451,44.63797188889671,404.36776206236374
1452,44.414374531385064,404.372048251816
1453,44.35012937546144,404.39736044798923
1454,44.43630130990792,404.44226910346526
1455,44.614855482855475,404.4990962846222
1456,44.82087424685084,404.5552353018597
1457,45.01092709795082,404.5971071985982
1458,45.16146939524557,404.61748706236006
1459,45.25908050910173,404.61830893759816
1460,45.30700843566556,404.60360325509214
1461,45.334960765932095,404.57249327781363
1462,45.38339149868024,404.52392331597974
1463,45.47306498089429,404.46486462071687
1464,45.58373130939287,404.40787819067293
1465,45.65223629279047,404.3640587102203
1466,45.60306177403823,404.3412234739813
1467,45.40517017131957,404.3449449356011
1468,45.106259988042176,404.37788319443007
1469,44.80224952144616,404.4346807641381
1470,44.573008375049255,404.49970649541217
1471,44.45008867244021,404.55497403107006
1472,44.424952492046025,404.5875625024169
1473,44.472087036232494,404.59119374881334
1474,44.57147426328133,404.5679993306386
1475,44.69999904959213,404.5268949497565
1476,44.808268458396086,404.47715038073005
1477,44.85167482045879,404.4243517992126
1478,44.83924245668967,404.36899621027055
1479,44.818817920921624,404.3080520587551
1480,44.8402582579662,404.24338524727557
1481,44.937176193930235,404.18815088120414
1482,45.0986032358314,404.15977371786164
1483,45.26078201967226,404.16585521601746
1484,45.35031631558463,404.19861402854053
1485,45.325458417997744,404.2428980178426
1486,45.18680809399699,404.28667767553753
1487,44.98266438797172,404.32492191685435
1488,44.802485605263826,404.3580793687754
1489,44.738561776927135,404.38800566909305
1490,44.840102604846464,404.41521304071074
1491,45.09045595566313,404.4367534926638
1492,45.40911181419608,404.445522057718
1493,45.683550219231364,404.437733660002
1494,45.828145451833024,404.42025187529873
1495,45.83291958532715,404.4060831234978
1496,45.762649911918,404.40509569321404
1497,45.70133326448669,404.4183760489856
1498,45.684127211294246,404.4388142075871
1499,45.67888320667254,404.4590249682472
1500,45.62827596196386,404.47715848912134
1501,45.50322434017695,404.49380662107296
1502,45.33731515566809,404.5091183227239
1503,45.21021851243362,404.5243479349595
1504,45.15813571294602,404.54200415510115
1505,45.115036528084794,404.5618290311269
1506,44.97802679241406,404.5756785796955
1507,44.71114172125998,404.5712165561956
1508,44.36907788797349,404.5449240413972
1509,44.04662321487645,404.50714550995315
1510,43.819978149582525,404.47302847480955
1511,43.71756589015855,404.45173715617375
1512,43.731806556841796,404.442996089274
1513,43.84309022369172,404.4409189001733
1514,44.02117937849756,404.43918114266444
1515,44.228280008890636,404.4338173658244
1516,44.43894044391686,404.4258589862503
1517,44.63738909209207,404.4213364121501
1518,44.795981092181954,404.42593444777293
1519,44.888413283327466,404.43987402237417
1520,44.91859691844601,404.4586500630763
1521,44.90824644666101,404.47842520287173
1522,44.87086442302136,404.49905390119756
1523,44.82372716643742,404.52123844885926
1524,44.812997030706946,404.5422183480995
1525,44.89191783507482,404.55543071038846
1526,45.058950305085375,404.5530712703608
1527,45.239820179337514,404.528151592758
1528,45.34568601552,404.4791656050646
1529,45.336539511359696,404.4148167733291
1530,45.231375412983965,404.35204174101153
1531,45.079191475272715,404.3101426747496
1532,44.93205955479981,404.30293555730873
1533,44.834602361686066,404.330943545083
1534,44.8055939043068,404.3802961000459
1535,44.81829878611895,404.4298627254817
1536,44.82894240379854,404.4629534937102
1537,44.82955502347066,404.47562099331225
1538,44.84788197296838,404.4744814529974
1539,44.91239585560303,404.4694516734366
1540,45.031464830546824,404.4703075105599
1541,45.17861436984064,404.48446181014356
1542,45.3025879301755,404.5127571433567
1543,45.36203208088865,404.54833308815427
1544,45.342900146761174,404.57927554754434
1545,45.25543507096698,404.5914772425906
1546,45.12202669328359,404.5741863760803
1547,44.97298875132649,404.52688700038846
1548,44.84200869729144,404.4588874026896
1549,44.74040580070048,404.38541058952836
1550,44.65387593165708,404.3272340086873
1551,44.58286651291839,404.30528303377974
1552,44.56289593573513,404.3289072629193
1553,44.62706667060124,404.3911096057761
1554,44.758055460530045,404.4739131514775
1555,44.89236331663086,404.5559437109917
1556,44.98006409132477,404.6175753723822
1557,45.0306016806804,404.64618955631806
1558,45.08726117867189,404.64156275292004
1559,45.17124249236725,404.6140995658442
1560,45.26544086998937,404.57717593097425
1561,45.341794744255125,404.5423677168434
1562,45.384481820884474,404.51636597660405
1563,45.38209499996959,404.4981069688854
1564,45.31697657712519,404.48063624761727
1565,45.17377081350909,404.45723210013034
1566,44.9516600490593,404.42856402390606
1567,44.672789530253745,404.404430067658
1568,44.38874771633789,404.3958088146795
1569,44.165939519901855,404.40615825229315
1570,44.044446277987056,404.42950643974297
1571,44.01980692381387,404.45277616436454
1572,44.07098233765197,404.46108750821577
1573,44.18673026834612,404.4464311981136
1574,44.35827747280398,404.41363080230553
1575,44.55616284814644,404.37680418141167
1576,44.72938084839462,404.35013675066375
1577,44.835708938653354,404.3398697526257
1578,44.869970673909854,404.34080997099574
1579,44.86184280121051,404.34149203215543
1580,44.845112849071896,404.33429608321995
1581,44.83597178973959,404.3186920791092
1582,44.84059116952288,404.2968949623032
1583,44.86515502221234,404.2723256850073
1584,44.91458680192542,404.2536352593136
1585,44.984283863793465,404.2537828434764
1586,45.050118016041765,404.27968384481954
1587,45.073086435143736,404.32538910865924
1588,45.020000675377624,404.3758367527069
1589,44.88022230656105,404.4150240784614
1590,44.672714338353934,404.43386666128174
1591,44.45174337623063,404.4330646534664
1592,44.29975900624139,404.41940242005404
1593,44.28550184428595,404.4012780841958
1594,44.4120253606408,404.38688995577746
1595,44.61570234066688,404.3823998910363
1596,44.82148695753017,404.3882087214899
1597,44.994439954765845,404.39668206329105
1598,45.15188923168561,404.3969915366223
1599,45.34216993909745,404.3847923963205
1600,45.59416789989187,404.3657231197797
1601,45.87452189241152,404.35069823070063
1602,46.10741166784182,404.3502354304215
1603,46.23035835682607,404.370399705433
1604,46.21485909109308,404.40951517142247
1605,46.05709964230648,404.45537516876567
1606,45.782001288138154,404.48862633977734
1607,45.435493337971785,404.49601480940197
1608,45.062193917898824,404.47954519864334
1609,44.717247331941,404.451235295249
1610,44.47670687951629,404.4213239163799
1611,44.40346051855361,404.3904965597957
1612,44.51644147500464,404.35388608233035
1613,44.79506225275071,404.3106783817415
1614,45.19239685116119,404.2663414146279
1615,45.640534176335734,404.23000342024187
1616,46.05430361756523,404.2107571661055
1617,46.3425007654556,404.2141260487314
1618,46.446672036856484,404.24347600130045
1619,46.3905176291616,404.3008289458787
1620,46.26757870321249,404.38232432437877
1621,46.16681550018771,404.4762165309634
1622,46.1235437228385,404.5676196049391
1623,46.13239463313155,404.6437272330069
1624,46.18226626182309,404.69538653541684
1625,46.25760436222961,404.71832338492993
1626,46.30930124504373,404.7149555435246
1627,46.26678637430241,404.69405500089243
1628,46.10517415869109,404.6679941237449
1629,45.88056399111061,404.6492245547148
1630,45.67829602828939,404.6461580589349
1631,45.54314433052303,404.65876509917484
1632,45.47206261817633,404.6782869445568
1633,45.43720530597884,404.69283144525053
1634,45.39955701802247,404.6925448978483
1635,45.334738635222806,404.6717202211737
1636,45.23922825729173,404.63146205637844
1637,45.08340468828051,404.5805680683771
1638,44.800733042814045,404.5319725812704
1639,44.370474169323614,404.499128389668
1640,43.8803094932074,404.4928710330004
1641,43.47861586286415,404.51711912102735
1642,43.282754259864404,404.56681480475373
1643,43.32700561994761,404.6301783278737
1644,43.57649121191571,404.693969205414
1645,43.970288234597156,404.7463946422945
1646,44.431856423128714,404.7741494749977
1647,44.874044111799144,404.76324453383774
1648,45.233029914578076,404.71005455284865
1649,45.48602791402032,404.6296505286093
1650,45.63370783802162,404.5494350238645
1651,45.67910429433868,404.4932502042215
1652,45.62965080921358,404.46925780275797
1653,45.5115121083093,404.4704415937822
1654,45.372916557719726,404.4836511845867
1655,45.27998618138808,404.495860334483
1656,45.289157275743015,404.49584330949546
1657,45.39985369296821,404.4771250560627
1658,45.55650364263763,404.4414792474519
1659,45.6971095263904,404.39911190429046
1660,45.78056743735987,404.36640384644784
1661,45.78900361556448,404.36097300631656
1662,45.72268755418321,404.39195188844405
1663,45.589922925818435,404.4528735780381
1664,45.40406904557544,404.525531793271
1665,45.19484192639098,404.58903764641394
1666,45.00684613802353,404.62750277942865
1667,44.86433474027549,404.6357565398706
1668,44.75763012468905,404.62076270742887
1669,44.67865698072015,404.59702267283564
1670,44.637445040219134,404.57877789731776
1671,44.635257261832564,404.5748822206152
1672,44.64791099856573,404.58678380094506
1673,44.64864597271167,404.60662013637324
1674,44.64126566305461,404.6213988503415
1675,44.66457453910712,404.6242148335254
1676,44.76467201648834,404.61840844138385
1677,44.95799294545072,404.6116941821506
1678,45.219508811905825,404.6100788608116
1679,45.50430793929173,404.61507457137486
1680,45.7637385513446,404.6254789759168
1681,45.95062699037945,404.6402012697992
1682,46.03404275518994,404.6544133320887
1683,46.00162387662009,404.6574837745714
1684,45.84834725609527,404.64407955425287
1685,45.58453976043979,404.6214655131079
1686,45.25242959686007,404.5992413937943
1687,44.91428264424546,404.5805280496146
1688,44.61778875959558,404.5646445974579
1689,44.3840742333914,404.55057254847236
1690,44.22519820768405,404.5382374032305
1691,44.14718040137945,404.52888562211695
1692,44.13517949997294,404.5224911452285
1693,44.1565392034001,404.5151287148426
1694,44.17766001508735,404.50269950432727
1695,44.17547235666367,404.4887248020159
1696,44.144461482901704,404.48565805958134
1697,44.09136535107954,404.5057415982483
1698,44.01853896304339,404.5494783260904
1699,43.9277638715501,404.6010645829911
1700,43.8515083221196,404.6358825182948
1701,43.85980716596154,404.63933544186483
1702,44.01379295393109,404.62008998672326
1703,44.31783850701439,404.5978991263271
1704,44.717356057285585,404.5800919854699
1705,45.13125987223064,404.5588801272392
1706,45.48852203457643,404.52612614685046
1707,45.731793280436776,404.4819352811456
1708,45.7922470127291,404.4333329798689
1709,45.60742097846684,404.3886549899579
1710,45.189248238418315,404.3526167754544
1711,44.6385361866789,404.3272248127469
1712,44.07668900439516,404.3179270223541
1713,43.60498168934396,404.33580663418365
1714,43.31839743775437,404.38870501848214
1715,43.27240714533591,404.47007926202554
1716,43.437445869079255,404.5573403029389
1717,43.74442656589793,404.6196916752778
1718,44.14520073995953,404.6321641157218
1719,44.5986017323984,404.5916276908748
1720,45.03828128692033,404.51997960243347
1721,45.392683833536225,404.4454353642032
1722,45.62898481737703,404.38217264034387
1723,45.75364290094023,404.33012436143804
1724,45.78085384378701,404.28771003619124
1725,45.72210749411858,404.25945632165315
1726,45.597899318383114,404.25075411985256
1727,45.432098967020146,404.2583615147763
1728,45.23394958656449,404.27130426213654
1729,45.01060084215561,404.2782393866282
1730,44.78343446454442,404.2695793794815
1731,44.58018769044676,404.2402486572803
1732,44.4354775366512,404.1968840450126
1733,44.382620706689295,404.15698729929056
1734,44.412685883587145,404.13786450279645
1735,44.45277778380342,404.1480289712604
1736,44.41031991628549,404.1856922702831
1737,44.255821704161136,404.2404785540863
1738,44.0528053027831,404.2975570485711
1739,43.89542123289688,404.34429427185717
1740,43.84857177830579,404.37475349451495
1741,43.94609136227749,404.3891139948746
1742,44.17880597955901,404.3924915273501
1743,44.471568611177524,404.39317493588067
1744,44.71856955440225,404.39657754984967
1745,44.85298209678252,404.40176303079016
1746,44.87777711739367,404.4055134610735
1747,44.838215331734176,404.4061201530712
1748,44.768082961200435,404.4026615098469
1749,44.671630385524665,404.3936239730829
1750,44.556396079485154,404.37717896277746
1751,44.444995593672544,404.35424590857815
1752,44.34724124908324,404.33238078442514
1753,44.26360672462418,404.3233187835722
1754,44.21838285509288,404.3323715054624
1755,44.25575081840257,404.3507241424095
1756,44.39471851762546,404.3617738059912
1757,44.59760343973736,404.3535938772061
1758,44.796090260501856,404.3240170566398
1759,44.949049401279524,404.28087700428796
1760,45.05820575005714,404.24052476830514
1761,45.13130144061843,404.2183703502875
1762,45.16648282720484,404.2167712734549
1763,45.174191669296675,404.22556552985543
1764,45.17359069758376,404.23198136199244
1765,45.17757587213666,404.22745438420225
1766,45.20314269650036,404.21242680978594
1767,45.25529963619978,404.1957549116229
1768,45.293250062423475,404.1829174744885
1769,45.260106886347025,404.1687768780188
1770,45.1384903612925,404.14501895148226
1771,44.94820790361594,404.1081781000565
1772,44.71918655400759,404.0625204761683
1773,44.48587077504445,404.0212944283674
1774,44.28506015647573,404.0003631224597
1775,44.152982239302034,404.00470978718346
1776,44.120362702493196,404.0243237702564
1777,44.19580223528487,404.0483510779201
1778,44.35564254456114,404.0787045571462
1779,44.556123169716855,404.1233477585457
1780,44.75645915085085,404.18247795795946
1781,44.929301686762905,404.2479786740589
1782,45.05665405969968,404.3106558604514
1783,45.12688362326864,404.3630773046759
1784,45.13868432925547,404.398801297118
1785,45.112445761462276,404.4128265460613
1786,45.09389089380183,404.4059431344348
1787,45.12717553004448,404.3893270569499
1788,45.20801539735335,404.37926667433317
1789,45.27532589818021,404.3850251906186
1790,45.26920922009744,404.40621287144455
1791,45.184573591757804,404.43877506184225
1792,45.05321391918893,404.47633880229864
1793,44.90182062625229,404.5091103559944
1794,44.74762507053341,404.52703256629013
1795,44.59915753170367,404.5250625973323
1796,44.45458918975434,404.5056268784412
1797,44.326440853067375,404.47626102531507
1798,44.24961411581195,404.44655544878475
1799,44.254284663501736,404.4249918148742
1800,44.34433701231136,404.4147198421615
1801,44.48959915926001,404.41330478966324
1802,44.63072547332616,404.41625987979904
1803,44.708229121104786,404.4202978128272
1804,44.7018022853546,404.42610240030785
1805,44.64505701230025,404.43857531692123
1806,44.59778336910794,404.4606588057835
1807,44.59729068989977,404.48545986276565
1808,44.62833792510489,404.49872077030295
1809,44.63990567717272,404.4921150764624
1810,44.60456388179431,404.4693915668024
1811,44.55645724981625,404.4382951122093
1812,44.54960678635839,404.40515870217433
1813,44.59349979541771,404.3751579970327
1814,44.65503813198369,404.34900839163265
1815,44.69379495265903,404.32606045820535
1816,44.670229718850855,404.3128522827501
1817,44.55335003676161,404.3170219477587
1818,44.345210175681345,404.33453924168884
1819,44.09814434252107,404.35227902705094
1820,43.9087672663862,404.3591310698831
1821,43.877253964869624,404.3507207304032
1822,44.04596156497402,404.3287321288226
1823,44.37143779753918,404.29732611326784
1824,44.75409030471043,404.26008639432206
1825,45.08755171730199,404.2225085623748
1826,45.30342372161421,404.19158989571457
1827,45.40463119411198,404.1686747568847
1828,45.45579521581444,404.15048178759537
1829,45.53493366110874,404.1387452776179
1830,45.690893609938456,404.14035406100464
1831,45.91905552283984,404.1577646926055
1832,46.158194068453305,404.1856309305018
1833,46.326255331832996,404.21782133592467
1834,46.371607477141,404.25345496438564
1835,46.28648230380511,404.293034226164
1836,46.083392330759196,404.3321010984155
1837,45.7819629064939,404.3634513012032
1838,45.4221870350046,404.3831342020302
1839,45.07398753174161,404.3892708943802
1840,44.817668845758085,404.3791009932671
1841,44.703945813370275,404.35543358562785
1842,44.72358497684702,404.33342770471705
1843,44.813280747046235,404.3325697444902
1844,44.9035226927418,404.36052710929266
1845,44.9817153617331,404.40778939121253
